,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,gender,match
1863,18.18,22.73,18.18,13.64,13.64,13.64,0,0
1864,18.18,22.73,18.18,13.64,13.64,13.64,0,1
1865,18.18,22.73,18.18,13.64,13.64,13.64,0,1
1866,,,,,,,0,0
1867,,,,,,,0,1
1868,,,,,,,0,0
1869,,,,,,,0,0
1870,,,,,,,0,0
1896,14.29,14.29,21.43,21.43,19.05,9.52,0,0
1897,14.29,14.29,21.43,21.43,19.05,9.52,0,1
1898,14.29,14.29,21.43,21.43,19.05,9.52,0,0
1899,14.29,14.29,21.43,21.43,19.05,9.52,0,0
1900,14.29,14.29,21.43,21.43,19.05,9.52,0,0
1901,14.29,14.29,21.43,21.43,19.05,9.52,0,0
1902,14.29,14.29,21.43,21.43,19.05,9.52,0,0
1903,14.29,14.29,21.43,21.43,19.05,9.52,0,0
1904,14.29,14.29,21.43,21.43,19.05,9.52,0,0
1905,14.29,14.29,21.43,21.43,19.05,9.52,0,1
1906,14.29,14.29,21.43,21.43,19.05,9.52,0,1
1907,14.29,14.29,21.43,21.43,19.05,9.52,0,1
1908,14.29,14.29,21.43,21.43,19.05,9.52,0,0
1909,14.29,14.29,21.43,21.43,19.05,9.52,0,1
1910,14.29,14.29,21.43,21.43,19.05,9.52,0,1
1911,14.29,14.29,21.43,21.43,19.05,9.52,0,1
1912,8.33,20.83,20.83,14.58,16.67,18.75,0,0
1913,8.33,20.83,20.83,14.58,16.67,18.75,0,0
1914,8.33,20.83,20.83,14.58,16.67,18.75,0,0
1915,8.33,20.83,20.83,14.58,16.67,18.75,0,0
1916,8.33,20.83,20.83,14.58,16.67,18.75,0,0
1917,8.33,20.83,20.83,14.58,16.67,18.75,0,0
1918,8.33,20.83,20.83,14.58,16.67,18.75,0,0
1919,8.33,20.83,20.83,14.58,16.67,18.75,0,0
1920,8.33,20.83,20.83,14.58,16.67,18.75,0,0
1921,8.33,20.83,20.83,14.58,16.67,18.75,0,0
1922,8.33,20.83,20.83,14.58,16.67,18.75,0,0
1923,8.33,20.83,20.83,14.58,16.67,18.75,0,0
1924,8.33,20.83,20.83,14.58,16.67,18.75,0,0
1925,8.33,20.83,20.83,14.58,16.67,18.75,0,0
1926,8.33,20.83,20.83,14.58,16.67,18.75,0,0
1927,8.33,20.83,20.83,14.58,16.67,18.75,0,0
1928,16.0,16.0,16.0,18.0,18.0,16.0,0,0
1929,16.0,16.0,16.0,18.0,18.0,16.0,0,0
1930,16.0,16.0,16.0,18.0,18.0,16.0,0,0
1931,16.0,16.0,16.0,18.0,18.0,16.0,0,0
1932,16.0,16.0,16.0,18.0,18.0,16.0,0,1
1933,16.0,16.0,16.0,18.0,18.0,16.0,0,0
1934,16.0,16.0,16.0,18.0,18.0,16.0,0,0
1935,16.0,16.0,16.0,18.0,18.0,16.0,0,0
1936,16.0,16.0,16.0,18.0,18.0,16.0,0,0
1937,16.0,16.0,16.0,18.0,18.0,16.0,0,0
1938,16.0,16.0,16.0,18.0,18.0,16.0,0,0
1939,16.0,16.0,16.0,18.0,18.0,16.0,0,0
1940,16.0,16.0,16.0,18.0,18.0,16.0,0,0
1941,16.0,16.0,16.0,18.0,18.0,16.0,0,0
1942,16.0,16.0,16.0,18.0,18.0,16.0,0,0
1943,16.0,16.0,16.0,18.0,18.0,16.0,0,0
1944,11.36,18.18,22.73,18.18,11.36,18.18,0,0
1945,11.36,18.18,22.73,18.18,11.36,18.18,0,0
1946,11.36,18.18,22.73,18.18,11.36,18.18,0,0
1947,11.36,18.18,22.73,18.18,11.36,18.18,0,0
1948,11.36,18.18,22.73,18.18,11.36,18.18,0,0
1949,11.36,18.18,22.73,18.18,11.36,18.18,0,0
1950,11.36,18.18,22.73,18.18,11.36,18.18,0,0
1951,11.36,18.18,22.73,18.18,11.36,18.18,0,0
1952,11.36,18.18,22.73,18.18,11.36,18.18,0,0
1953,11.36,18.18,22.73,18.18,11.36,18.18,0,0
1954,11.36,18.18,22.73,18.18,11.36,18.18,0,0
1955,11.36,18.18,22.73,18.18,11.36,18.18,0,0
1956,11.36,18.18,22.73,18.18,11.36,18.18,0,0
1957,11.36,18.18,22.73,18.18,11.36,18.18,0,0
1958,11.36,18.18,22.73,18.18,11.36,18.18,0,0
1959,11.36,18.18,22.73,18.18,11.36,18.18,0,0
1960,18.18,18.18,18.18,18.18,13.64,13.64,0,0
1961,18.18,18.18,18.18,18.18,13.64,13.64,0,0
1962,18.18,18.18,18.18,18.18,13.64,13.64,0,0
1963,18.18,18.18,18.18,18.18,13.64,13.64,0,0
1964,18.18,18.18,18.18,18.18,13.64,13.64,0,0
1965,18.18,18.18,18.18,18.18,13.64,13.64,0,0
1966,18.18,18.18,18.18,18.18,13.64,13.64,0,1
1967,18.18,18.18,18.18,18.18,13.64,13.64,0,0
1968,18.18,18.18,18.18,18.18,13.64,13.64,0,0
1969,18.18,18.18,18.18,18.18,13.64,13.64,0,0
1970,18.18,18.18,18.18,18.18,13.64,13.64,0,0
1971,18.18,18.18,18.18,18.18,13.64,13.64,0,0
1972,18.18,18.18,18.18,18.18,13.64,13.64,0,0
1973,18.18,18.18,18.18,18.18,13.64,13.64,0,0
1974,18.18,18.18,18.18,18.18,13.64,13.64,0,0
1975,18.18,18.18,18.18,18.18,13.64,13.64,0,0
1976,18.0,18.0,20.0,18.0,16.0,10.0,0,0
1977,18.0,18.0,20.0,18.0,16.0,10.0,0,0
1978,18.0,18.0,20.0,18.0,16.0,10.0,0,1
1979,18.0,18.0,20.0,18.0,16.0,10.0,0,0
1980,18.0,18.0,20.0,18.0,16.0,10.0,0,0
1981,18.0,18.0,20.0,18.0,16.0,10.0,0,0
1982,18.0,18.0,20.0,18.0,16.0,10.0,0,0
1983,18.0,18.0,20.0,18.0,16.0,10.0,0,1
1984,18.0,18.0,20.0,18.0,16.0,10.0,0,1
1985,18.0,18.0,20.0,18.0,16.0,10.0,0,0
1986,18.0,18.0,20.0,18.0,16.0,10.0,0,0
1987,18.0,18.0,20.0,18.0,16.0,10.0,0,1
1988,18.0,18.0,20.0,18.0,16.0,10.0,0,0
1989,18.0,18.0,20.0,18.0,16.0,10.0,0,0
1990,18.0,18.0,20.0,18.0,16.0,10.0,0,1
1991,18.0,18.0,20.0,18.0,16.0,10.0,0,0
1992,15.09,16.98,16.98,18.87,18.87,13.21,0,0
1993,15.09,16.98,16.98,18.87,18.87,13.21,0,0
1994,15.09,16.98,16.98,18.87,18.87,13.21,0,0
1995,15.09,16.98,16.98,18.87,18.87,13.21,0,0
1996,15.09,16.98,16.98,18.87,18.87,13.21,0,0
1997,15.09,16.98,16.98,18.87,18.87,13.21,0,0
1998,15.09,16.98,16.98,18.87,18.87,13.21,0,0
1999,15.09,16.98,16.98,18.87,18.87,13.21,0,0
2000,15.09,16.98,16.98,18.87,18.87,13.21,0,0
2001,15.09,16.98,16.98,18.87,18.87,13.21,0,0
2002,15.09,16.98,16.98,18.87,18.87,13.21,0,0
2003,15.09,16.98,16.98,18.87,18.87,13.21,0,1
2004,15.09,16.98,16.98,18.87,18.87,13.21,0,0
2005,15.09,16.98,16.98,18.87,18.87,13.21,0,0
2006,15.09,16.98,16.98,18.87,18.87,13.21,0,0
2007,15.09,16.98,16.98,18.87,18.87,13.21,0,0
2008,8.51,19.15,19.15,19.15,19.15,14.89,0,0
2009,8.51,19.15,19.15,19.15,19.15,14.89,0,0
2010,8.51,19.15,19.15,19.15,19.15,14.89,0,1
2011,8.51,19.15,19.15,19.15,19.15,14.89,0,0
2012,8.51,19.15,19.15,19.15,19.15,14.89,0,0
2013,8.51,19.15,19.15,19.15,19.15,14.89,0,0
2014,8.51,19.15,19.15,19.15,19.15,14.89,0,0
2015,8.51,19.15,19.15,19.15,19.15,14.89,0,0
2016,8.51,19.15,19.15,19.15,19.15,14.89,0,1
2017,8.51,19.15,19.15,19.15,19.15,14.89,0,0
2018,8.51,19.15,19.15,19.15,19.15,14.89,0,0
2019,8.51,19.15,19.15,19.15,19.15,14.89,0,0
2020,8.51,19.15,19.15,19.15,19.15,14.89,0,0
2021,8.51,19.15,19.15,19.15,19.15,14.89,0,1
2022,8.51,19.15,19.15,19.15,19.15,14.89,0,1
2023,8.51,19.15,19.15,19.15,19.15,14.89,0,1
2024,12.0,20.0,20.0,20.0,14.0,14.0,0,0
2025,12.0,20.0,20.0,20.0,14.0,14.0,0,0
2026,12.0,20.0,20.0,20.0,14.0,14.0,0,0
2027,12.0,20.0,20.0,20.0,14.0,14.0,0,0
2028,12.0,20.0,20.0,20.0,14.0,14.0,0,0
2029,12.0,20.0,20.0,20.0,14.0,14.0,0,0
2030,12.0,20.0,20.0,20.0,14.0,14.0,0,0
2031,12.0,20.0,20.0,20.0,14.0,14.0,0,1
2032,12.0,20.0,20.0,20.0,14.0,14.0,0,0
2033,12.0,20.0,20.0,20.0,14.0,14.0,0,1
2034,12.0,20.0,20.0,20.0,14.0,14.0,0,0
2035,12.0,20.0,20.0,20.0,14.0,14.0,0,0
2036,12.0,20.0,20.0,20.0,14.0,14.0,0,0
2037,12.0,20.0,20.0,20.0,14.0,14.0,0,0
2038,12.0,20.0,20.0,20.0,14.0,14.0,0,0
2039,12.0,20.0,20.0,20.0,14.0,14.0,0,0
2040,14.55,16.36,18.18,18.18,16.36,16.36,0,0
2041,14.55,16.36,18.18,18.18,16.36,16.36,0,0
2042,14.55,16.36,18.18,18.18,16.36,16.36,0,0
2043,14.55,16.36,18.18,18.18,16.36,16.36,0,0
2044,14.55,16.36,18.18,18.18,16.36,16.36,0,1
2045,14.55,16.36,18.18,18.18,16.36,16.36,0,0
2046,14.55,16.36,18.18,18.18,16.36,16.36,0,0
2047,14.55,16.36,18.18,18.18,16.36,16.36,0,0
2048,14.55,16.36,18.18,18.18,16.36,16.36,0,0
2049,14.55,16.36,18.18,18.18,16.36,16.36,0,0
2050,14.55,16.36,18.18,18.18,16.36,16.36,0,0
2051,14.55,16.36,18.18,18.18,16.36,16.36,0,0
2052,14.55,16.36,18.18,18.18,16.36,16.36,0,0
2053,14.55,16.36,18.18,18.18,16.36,16.36,0,0
2054,14.55,16.36,18.18,18.18,16.36,16.36,0,0
2055,14.55,16.36,18.18,18.18,16.36,16.36,0,1
2056,14.0,20.0,20.0,14.0,18.0,14.0,0,0
2057,14.0,20.0,20.0,14.0,18.0,14.0,0,0
2058,14.0,20.0,20.0,14.0,18.0,14.0,0,0
2059,14.0,20.0,20.0,14.0,18.0,14.0,0,0
2060,14.0,20.0,20.0,14.0,18.0,14.0,0,0
2061,14.0,20.0,20.0,14.0,18.0,14.0,0,0
2062,14.0,20.0,20.0,14.0,18.0,14.0,0,1
2063,14.0,20.0,20.0,14.0,18.0,14.0,0,1
2064,14.0,20.0,20.0,14.0,18.0,14.0,0,0
2065,14.0,20.0,20.0,14.0,18.0,14.0,0,1
2066,14.0,20.0,20.0,14.0,18.0,14.0,0,0
2067,14.0,20.0,20.0,14.0,18.0,14.0,0,0
2068,14.0,20.0,20.0,14.0,18.0,14.0,0,0
2069,14.0,20.0,20.0,14.0,18.0,14.0,0,0
2070,14.0,20.0,20.0,14.0,18.0,14.0,0,0
2071,14.0,20.0,20.0,14.0,18.0,14.0,0,0
2072,9.76,19.51,19.51,14.63,19.51,17.07,0,0
2073,9.76,19.51,19.51,14.63,19.51,17.07,0,1
2074,9.76,19.51,19.51,14.63,19.51,17.07,0,0
2075,9.76,19.51,19.51,14.63,19.51,17.07,0,0
2076,9.76,19.51,19.51,14.63,19.51,17.07,0,0
2077,9.76,19.51,19.51,14.63,19.51,17.07,0,1
2078,9.76,19.51,19.51,14.63,19.51,17.07,0,0
2079,9.76,19.51,19.51,14.63,19.51,17.07,0,0
2080,9.76,19.51,19.51,14.63,19.51,17.07,0,0
2081,9.76,19.51,19.51,14.63,19.51,17.07,0,0
2082,9.76,19.51,19.51,14.63,19.51,17.07,0,0
2083,9.76,19.51,19.51,14.63,19.51,17.07,0,0
2084,9.76,19.51,19.51,14.63,19.51,17.07,0,0
2085,9.76,19.51,19.51,14.63,19.51,17.07,0,1
2086,9.76,19.51,19.51,14.63,19.51,17.07,0,0
2087,9.76,19.51,19.51,14.63,19.51,17.07,0,0
2088,15.38,17.31,17.31,17.31,17.31,15.38,0,0
2089,15.38,17.31,17.31,17.31,17.31,15.38,0,0
2090,15.38,17.31,17.31,17.31,17.31,15.38,0,0
2091,15.38,17.31,17.31,17.31,17.31,15.38,0,1
2092,15.38,17.31,17.31,17.31,17.31,15.38,0,0
2093,15.38,17.31,17.31,17.31,17.31,15.38,0,1
2094,15.38,17.31,17.31,17.31,17.31,15.38,0,0
2095,15.38,17.31,17.31,17.31,17.31,15.38,0,0
2096,15.38,17.31,17.31,17.31,17.31,15.38,0,1
2097,15.38,17.31,17.31,17.31,17.31,15.38,0,0
2098,15.38,17.31,17.31,17.31,17.31,15.38,0,0
2099,15.38,17.31,17.31,17.31,17.31,15.38,0,1
2100,15.38,17.31,17.31,17.31,17.31,15.38,0,0
2101,15.38,17.31,17.31,17.31,17.31,15.38,0,1
2102,15.38,17.31,17.31,17.31,17.31,15.38,0,1
2103,15.38,17.31,17.31,17.31,17.31,15.38,0,1
2104,15.09,18.87,18.87,16.98,16.98,13.21,0,0
2105,15.09,18.87,18.87,16.98,16.98,13.21,0,0
2106,15.09,18.87,18.87,16.98,16.98,13.21,0,0
2107,15.09,18.87,18.87,16.98,16.98,13.21,0,1
2108,15.09,18.87,18.87,16.98,16.98,13.21,0,0
2109,15.09,18.87,18.87,16.98,16.98,13.21,0,0
2110,15.09,18.87,18.87,16.98,16.98,13.21,0,0
2111,15.09,18.87,18.87,16.98,16.98,13.21,0,0
2112,15.09,18.87,18.87,16.98,16.98,13.21,0,0
2113,15.09,18.87,18.87,16.98,16.98,13.21,0,0
2114,15.09,18.87,18.87,16.98,16.98,13.21,0,0
2115,15.09,18.87,18.87,16.98,16.98,13.21,0,0
2116,15.09,18.87,18.87,16.98,16.98,13.21,0,0
2117,15.09,18.87,18.87,16.98,16.98,13.21,0,0
2118,15.09,18.87,18.87,16.98,16.98,13.21,0,0
2119,15.09,18.87,18.87,16.98,16.98,13.21,0,0
2120,14.0,18.0,16.0,18.0,18.0,16.0,0,0
2121,14.0,18.0,16.0,18.0,18.0,16.0,0,0
2122,14.0,18.0,16.0,18.0,18.0,16.0,0,1
2123,14.0,18.0,16.0,18.0,18.0,16.0,0,0
2124,14.0,18.0,16.0,18.0,18.0,16.0,0,0
2125,14.0,18.0,16.0,18.0,18.0,16.0,0,1
2126,14.0,18.0,16.0,18.0,18.0,16.0,0,0
2127,14.0,18.0,16.0,18.0,18.0,16.0,0,0
2128,14.0,18.0,16.0,18.0,18.0,16.0,0,0
2129,14.0,18.0,16.0,18.0,18.0,16.0,0,0
2130,14.0,18.0,16.0,18.0,18.0,16.0,0,0
2131,14.0,18.0,16.0,18.0,18.0,16.0,0,0
2132,14.0,18.0,16.0,18.0,18.0,16.0,0,0
2133,14.0,18.0,16.0,18.0,18.0,16.0,0,0
2134,14.0,18.0,16.0,18.0,18.0,16.0,0,1
2135,14.0,18.0,16.0,18.0,18.0,16.0,0,1
2136,14.29,16.33,16.33,18.37,18.37,16.33,0,0
2137,14.29,16.33,16.33,18.37,18.37,16.33,0,0
2138,14.29,16.33,16.33,18.37,18.37,16.33,0,0
2139,14.29,16.33,16.33,18.37,18.37,16.33,0,0
2140,14.29,16.33,16.33,18.37,18.37,16.33,0,0
2141,14.29,16.33,16.33,18.37,18.37,16.33,0,0
2142,14.29,16.33,16.33,18.37,18.37,16.33,0,0
2143,14.29,16.33,16.33,18.37,18.37,16.33,0,0
2144,14.29,16.33,16.33,18.37,18.37,16.33,0,0
2145,14.29,16.33,16.33,18.37,18.37,16.33,0,0
2146,14.29,16.33,16.33,18.37,18.37,16.33,0,0
2147,14.29,16.33,16.33,18.37,18.37,16.33,0,1
2148,14.29,16.33,16.33,18.37,18.37,16.33,0,0
2149,14.29,16.33,16.33,18.37,18.37,16.33,0,0
2150,14.29,16.33,16.33,18.37,18.37,16.33,0,0
2151,14.29,16.33,16.33,18.37,18.37,16.33,0,0
2408,9.52,23.81,16.67,16.67,16.67,16.67,0,1
2409,9.52,23.81,16.67,16.67,16.67,16.67,0,0
2410,9.52,23.81,16.67,16.67,16.67,16.67,0,0
2411,9.52,23.81,16.67,16.67,16.67,16.67,0,1
2412,9.52,23.81,16.67,16.67,16.67,16.67,0,0
2413,9.52,23.81,16.67,16.67,16.67,16.67,0,0
2414,9.52,23.81,16.67,16.67,16.67,16.67,0,0
2415,9.52,23.81,16.67,16.67,16.67,16.67,0,0
2416,9.52,23.81,16.67,16.67,16.67,16.67,0,0
2417,9.52,23.81,16.67,16.67,16.67,16.67,0,0
2418,12.24,20.41,16.33,14.29,20.41,16.33,0,0
2419,12.24,20.41,16.33,14.29,20.41,16.33,0,0
2420,12.24,20.41,16.33,14.29,20.41,16.33,0,0
2421,12.24,20.41,16.33,14.29,20.41,16.33,0,0
2422,12.24,20.41,16.33,14.29,20.41,16.33,0,1
2423,12.24,20.41,16.33,14.29,20.41,16.33,0,0
2424,12.24,20.41,16.33,14.29,20.41,16.33,0,1
2425,12.24,20.41,16.33,14.29,20.41,16.33,0,0
2426,12.24,20.41,16.33,14.29,20.41,16.33,0,0
2427,12.24,20.41,16.33,14.29,20.41,16.33,0,1
2428,13.04,21.74,19.57,17.39,15.22,13.04,0,1
2429,13.04,21.74,19.57,17.39,15.22,13.04,0,0
2430,13.04,21.74,19.57,17.39,15.22,13.04,0,1
2431,13.04,21.74,19.57,17.39,15.22,13.04,0,0
2432,13.04,21.74,19.57,17.39,15.22,13.04,0,0
2433,13.04,21.74,19.57,17.39,15.22,13.04,0,0
2434,13.04,21.74,19.57,17.39,15.22,13.04,0,0
2435,13.04,21.74,19.57,17.39,15.22,13.04,0,1
2436,13.04,21.74,19.57,17.39,15.22,13.04,0,0
2437,13.04,21.74,19.57,17.39,15.22,13.04,0,0
2438,15.09,16.98,16.98,16.98,18.87,15.09,0,0
2439,15.09,16.98,16.98,16.98,18.87,15.09,0,0
2440,15.09,16.98,16.98,16.98,18.87,15.09,0,0
2441,15.09,16.98,16.98,16.98,18.87,15.09,0,0
2442,15.09,16.98,16.98,16.98,18.87,15.09,0,0
2443,15.09,16.98,16.98,16.98,18.87,15.09,0,0
2444,15.09,16.98,16.98,16.98,18.87,15.09,0,0
2445,15.09,16.98,16.98,16.98,18.87,15.09,0,0
2446,15.09,16.98,16.98,16.98,18.87,15.09,0,0
2447,15.09,16.98,16.98,16.98,18.87,15.09,0,0
2448,15.22,17.39,17.39,17.39,15.22,17.39,0,0
2449,15.22,17.39,17.39,17.39,15.22,17.39,0,0
2450,15.22,17.39,17.39,17.39,15.22,17.39,0,1
2451,15.22,17.39,17.39,17.39,15.22,17.39,0,0
2452,15.22,17.39,17.39,17.39,15.22,17.39,0,0
2453,15.22,17.39,17.39,17.39,15.22,17.39,0,0
2454,15.22,17.39,17.39,17.39,15.22,17.39,0,0
2455,15.22,17.39,17.39,17.39,15.22,17.39,0,0
2456,15.22,17.39,17.39,17.39,15.22,17.39,0,0
2457,15.22,17.39,17.39,17.39,15.22,17.39,0,0
2458,19.15,21.28,17.02,17.02,12.77,12.77,0,0
2459,19.15,21.28,17.02,17.02,12.77,12.77,0,0
2460,19.15,21.28,17.02,17.02,12.77,12.77,0,0
2461,19.15,21.28,17.02,17.02,12.77,12.77,0,0
2462,19.15,21.28,17.02,17.02,12.77,12.77,0,0
2463,19.15,21.28,17.02,17.02,12.77,12.77,0,0
2464,19.15,21.28,17.02,17.02,12.77,12.77,0,1
2465,19.15,21.28,17.02,17.02,12.77,12.77,0,0
2466,19.15,21.28,17.02,17.02,12.77,12.77,0,0
2467,19.15,21.28,17.02,17.02,12.77,12.77,0,0
2468,15.38,17.31,17.31,19.23,13.46,17.31,0,1
2469,15.38,17.31,17.31,19.23,13.46,17.31,0,0
2470,15.38,17.31,17.31,19.23,13.46,17.31,0,0
2471,15.38,17.31,17.31,19.23,13.46,17.31,0,0
2472,15.38,17.31,17.31,19.23,13.46,17.31,0,0
2473,15.38,17.31,17.31,19.23,13.46,17.31,0,0
2474,15.38,17.31,17.31,19.23,13.46,17.31,0,0
2475,15.38,17.31,17.31,19.23,13.46,17.31,0,0
2476,15.38,17.31,17.31,19.23,13.46,17.31,0,1
2477,15.38,17.31,17.31,19.23,13.46,17.31,0,0
2478,15.38,19.23,19.23,17.31,17.31,11.54,0,0
2479,15.38,19.23,19.23,17.31,17.31,11.54,0,1
2480,15.38,19.23,19.23,17.31,17.31,11.54,0,1
2481,15.38,19.23,19.23,17.31,17.31,11.54,0,0
2482,15.38,19.23,19.23,17.31,17.31,11.54,0,0
2483,15.38,19.23,19.23,17.31,17.31,11.54,0,0
2484,15.38,19.23,19.23,17.31,17.31,11.54,0,1
2485,15.38,19.23,19.23,17.31,17.31,11.54,0,1
2486,15.38,19.23,19.23,17.31,17.31,11.54,0,0
2487,15.38,19.23,19.23,17.31,17.31,11.54,0,1
2488,16.07,17.86,17.86,17.86,17.86,12.5,0,0
2489,16.07,17.86,17.86,17.86,17.86,12.5,0,0
2490,16.07,17.86,17.86,17.86,17.86,12.5,0,0
2491,16.07,17.86,17.86,17.86,17.86,12.5,0,0
2492,16.07,17.86,17.86,17.86,17.86,12.5,0,0
2493,16.07,17.86,17.86,17.86,17.86,12.5,0,0
2494,16.07,17.86,17.86,17.86,17.86,12.5,0,0
2495,16.07,17.86,17.86,17.86,17.86,12.5,0,0
2496,16.07,17.86,17.86,17.86,17.86,12.5,0,0
2497,16.07,17.86,17.86,17.86,17.86,12.5,0,0
2498,20.0,22.5,17.5,22.5,10.0,7.5,0,1
2499,20.0,22.5,17.5,22.5,10.0,7.5,0,0
2500,20.0,22.5,17.5,22.5,10.0,7.5,0,0
2501,20.0,22.5,17.5,22.5,10.0,7.5,0,0
2502,20.0,22.5,17.5,22.5,10.0,7.5,0,0
2503,20.0,22.5,17.5,22.5,10.0,7.5,0,0
2504,20.0,22.5,17.5,22.5,10.0,7.5,0,0
2505,20.0,22.5,17.5,22.5,10.0,7.5,0,0
2506,20.0,22.5,17.5,22.5,10.0,7.5,0,0
2507,20.0,22.5,17.5,22.5,10.0,7.5,0,0
2608,16.0,16.0,20.0,16.0,18.0,14.0,0,0
2609,16.0,16.0,20.0,16.0,18.0,14.0,0,0
2610,16.0,16.0,20.0,16.0,18.0,14.0,0,0
2611,16.0,16.0,20.0,16.0,18.0,14.0,0,0
2612,16.0,16.0,20.0,16.0,18.0,14.0,0,0
2613,16.0,16.0,20.0,16.0,18.0,14.0,0,0
2614,16.0,16.0,20.0,16.0,18.0,14.0,0,0
2615,16.0,16.0,20.0,16.0,18.0,14.0,0,1
2616,16.0,16.0,20.0,16.0,18.0,14.0,0,0
2617,16.0,16.0,20.0,16.0,18.0,14.0,0,0
2618,16.0,16.0,20.0,16.0,18.0,14.0,0,0
2619,16.0,16.0,20.0,16.0,18.0,14.0,0,0
2620,16.0,16.0,20.0,16.0,18.0,14.0,0,0
2621,16.0,16.0,20.0,16.0,18.0,14.0,0,0
2622,16.0,16.0,20.0,16.0,18.0,14.0,0,0
2623,16.0,16.0,20.0,16.0,18.0,14.0,0,0
2624,16.0,16.0,20.0,16.0,18.0,14.0,0,0
2625,16.0,16.0,20.0,16.0,18.0,14.0,0,0
2626,16.0,16.0,20.0,16.0,18.0,14.0,0,0
2627,16.0,16.0,20.0,16.0,18.0,14.0,0,0
2628,15.38,19.23,19.23,19.23,13.46,13.46,0,0
2629,15.38,19.23,19.23,19.23,13.46,13.46,0,1
2630,15.38,19.23,19.23,19.23,13.46,13.46,0,0
2631,15.38,19.23,19.23,19.23,13.46,13.46,0,1
2632,15.38,19.23,19.23,19.23,13.46,13.46,0,0
2633,15.38,19.23,19.23,19.23,13.46,13.46,0,0
2634,15.38,19.23,19.23,19.23,13.46,13.46,0,0
2635,15.38,19.23,19.23,19.23,13.46,13.46,0,0
2636,15.38,19.23,19.23,19.23,13.46,13.46,0,0
2637,15.38,19.23,19.23,19.23,13.46,13.46,0,0
2638,15.38,19.23,19.23,19.23,13.46,13.46,0,0
2639,15.38,19.23,19.23,19.23,13.46,13.46,0,1
2640,15.38,19.23,19.23,19.23,13.46,13.46,0,0
2641,15.38,19.23,19.23,19.23,13.46,13.46,0,0
2642,15.38,19.23,19.23,19.23,13.46,13.46,0,0
2643,15.38,19.23,19.23,19.23,13.46,13.46,0,1
2644,15.38,19.23,19.23,19.23,13.46,13.46,0,0
2645,15.38,19.23,19.23,19.23,13.46,13.46,0,0
2646,15.38,19.23,19.23,19.23,13.46,13.46,0,0
2647,15.38,19.23,19.23,19.23,13.46,13.46,0,1
2648,17.65,17.65,17.65,15.69,15.69,15.69,0,1
2649,17.65,17.65,17.65,15.69,15.69,15.69,0,0
2650,17.65,17.65,17.65,15.69,15.69,15.69,0,0
2651,17.65,17.65,17.65,15.69,15.69,15.69,0,0
2652,17.65,17.65,17.65,15.69,15.69,15.69,0,0
2653,17.65,17.65,17.65,15.69,15.69,15.69,0,1
2654,17.65,17.65,17.65,15.69,15.69,15.69,0,0
2655,17.65,17.65,17.65,15.69,15.69,15.69,0,0
2656,17.65,17.65,17.65,15.69,15.69,15.69,0,0
2657,17.65,17.65,17.65,15.69,15.69,15.69,0,0
2658,17.65,17.65,17.65,15.69,15.69,15.69,0,0
2659,17.65,17.65,17.65,15.69,15.69,15.69,0,0
2660,17.65,17.65,17.65,15.69,15.69,15.69,0,0
2661,17.65,17.65,17.65,15.69,15.69,15.69,0,0
2662,17.65,17.65,17.65,15.69,15.69,15.69,0,0
2663,17.65,17.65,17.65,15.69,15.69,15.69,0,0
2664,17.65,17.65,17.65,15.69,15.69,15.69,0,0
2665,17.65,17.65,17.65,15.69,15.69,15.69,0,0
2666,17.65,17.65,17.65,15.69,15.69,15.69,0,0
2667,17.65,17.65,17.65,15.69,15.69,15.69,0,0
2668,14.0,18.0,20.0,18.0,16.0,14.0,0,0
2669,14.0,18.0,20.0,18.0,16.0,14.0,0,0
2670,14.0,18.0,20.0,18.0,16.0,14.0,0,0
2671,14.0,18.0,20.0,18.0,16.0,14.0,0,1
2672,14.0,18.0,20.0,18.0,16.0,14.0,0,0
2673,14.0,18.0,20.0,18.0,16.0,14.0,0,0
2674,14.0,18.0,20.0,18.0,16.0,14.0,0,0
2675,14.0,18.0,20.0,18.0,16.0,14.0,0,0
2676,14.0,18.0,20.0,18.0,16.0,14.0,0,0
2677,14.0,18.0,20.0,18.0,16.0,14.0,0,0
2678,14.0,18.0,20.0,18.0,16.0,14.0,0,0
2679,14.0,18.0,20.0,18.0,16.0,14.0,0,0
2680,14.0,18.0,20.0,18.0,16.0,14.0,0,0
2681,14.0,18.0,20.0,18.0,16.0,14.0,0,0
2682,14.0,18.0,20.0,18.0,16.0,14.0,0,0
2683,14.0,18.0,20.0,18.0,16.0,14.0,0,0
2684,14.0,18.0,20.0,18.0,16.0,14.0,0,0
2685,14.0,18.0,20.0,18.0,16.0,14.0,0,1
2686,14.0,18.0,20.0,18.0,16.0,14.0,0,1
2687,14.0,18.0,20.0,18.0,16.0,14.0,0,0
2688,15.38,19.23,17.31,19.23,9.62,19.23,0,0
2689,15.38,19.23,17.31,19.23,9.62,19.23,0,0
2690,15.38,19.23,17.31,19.23,9.62,19.23,0,0
2691,15.38,19.23,17.31,19.23,9.62,19.23,0,0
2692,15.38,19.23,17.31,19.23,9.62,19.23,0,0
2693,15.38,19.23,17.31,19.23,9.62,19.23,0,0
2694,15.38,19.23,17.31,19.23,9.62,19.23,0,0
2695,15.38,19.23,17.31,19.23,9.62,19.23,0,0
2696,15.38,19.23,17.31,19.23,9.62,19.23,0,0
