,attr,sinc,intel,fun,amb,shar,gender,match
1867,10.0,10.0,10.0,10.0,10.0,10.0,0,1
1868,3.0,8.0,8.0,5.0,8.0,1.0,0,0
1869,8.0,8.0,8.0,8.0,8.0,8.0,0,0
1870,6.0,8.0,8.0,8.0,8.0,8.0,0,0
1896,4.0,5.0,6.0,4.0,6.0,4.0,0,0
1897,5.0,10.0,9.0,8.0,7.0,5.0,0,1
1898,8.0,8.0,8.0,8.0,10.0,6.0,0,0
1899,10.0,10.0,9.0,8.0,8.0,7.0,0,0
1900,8.0,10.0,9.0,8.0,8.0,5.0,0,0
1901,6.0,8.0,8.0,8.0,8.0,7.0,0,0
1902,8.0,9.0,10.0,8.0,5.0,6.0,0,0
1903,6.0,8.0,7.0,6.0,5.0,7.0,0,0
1904,8.0,6.0,6.0,8.0,9.0,5.0,0,0
1905,8.0,8.0,8.0,8.0,8.0,8.0,0,1
1906,6.0,9.0,9.0,10.0,9.0,10.0,0,1
1907,10.0,10.0,10.0,10.0,10.0,10.0,0,1
1908,4.0,7.0,7.0,9.0,8.0,7.0,0,0
1909,4.0,10.0,9.0,5.0,6.0,2.0,0,1
1910,8.0,7.0,8.0,8.0,8.0,8.0,0,1
1911,6.0,4.0,8.0,9.0,9.0,9.0,0,1
1912,5.0,6.0,8.0,6.0,7.0,,0,0
1913,4.0,6.0,8.0,5.0,,5.0,0,0
1914,5.0,5.0,7.0,8.0,7.0,4.0,0,0
1915,5.0,6.0,8.0,9.0,8.0,6.0,0,0
1916,6.0,7.0,9.0,8.0,9.0,,0,0
1917,9.0,8.0,9.0,8.0,9.0,8.0,0,0
1918,8.0,7.0,9.0,8.0,8.0,,0,0
1919,10.0,9.0,9.0,10.0,6.0,,0,0
1920,9.0,8.0,9.0,8.0,8.0,,0,0
1921,5.0,6.0,7.0,6.0,4.0,,0,0
1922,7.0,8.0,9.0,9.0,9.0,,0,0
1923,8.0,9.0,9.0,8.0,8.0,8.0,0,0
1924,5.0,5.0,9.0,6.0,7.0,8.0,0,0
1925,8.0,9.0,9.0,7.0,8.0,8.0,0,0
1926,8.0,8.0,9.0,8.0,8.0,,0,0
1927,7.0,5.0,8.0,9.0,8.0,,0,0
1928,4.0,6.0,7.0,4.0,7.0,4.0,0,0
1929,4.0,7.0,8.0,5.0,7.0,4.0,0,0
1930,7.0,8.0,8.0,8.0,8.0,7.0,0,0
1931,8.0,8.0,8.0,10.0,7.0,9.0,0,0
1932,7.0,7.0,8.0,8.0,7.0,7.0,0,1
1933,6.0,7.0,7.0,8.0,7.0,7.0,0,0
1934,8.0,8.0,7.0,7.0,6.0,7.0,0,0
1935,7.0,6.0,6.0,5.0,6.0,5.0,0,0
1936,7.0,8.0,8.0,7.0,7.0,6.0,0,0
1937,6.0,7.0,8.0,7.0,7.0,7.0,0,0
1938,5.0,5.0,6.0,6.0,5.0,5.0,0,0
1939,7.0,7.0,8.0,8.0,6.0,7.0,0,0
1940,5.0,7.0,8.0,6.0,7.0,5.0,0,0
1941,5.0,7.0,8.0,7.0,7.0,6.0,0,0
1942,5.0,8.0,7.0,7.0,8.0,7.0,0,0
1943,6.0,7.0,8.0,6.0,7.0,6.0,0,0
1944,7.0,10.0,10.0,7.0,9.0,8.0,0,0
1945,7.0,10.0,10.0,10.0,10.0,8.0,0,0
1946,8.0,10.0,7.0,10.0,7.0,5.0,0,0
1947,10.0,9.0,9.0,9.0,8.0,7.0,0,0
1948,9.0,9.0,9.0,8.0,9.0,8.0,0,0
1949,9.0,9.0,8.0,7.0,9.0,7.0,0,0
1950,9.0,10.0,10.0,9.0,8.0,9.0,0,0
1951,8.0,8.0,7.0,7.0,5.0,4.0,0,0
1952,7.0,7.0,7.0,7.0,7.0,4.0,0,0
1953,10.0,9.0,9.0,8.0,7.0,4.0,0,0
1954,6.0,9.0,8.0,8.0,7.0,10.0,0,0
1955,9.0,7.0,9.0,7.0,7.0,5.0,0,0
1956,8.0,10.0,9.0,7.0,7.0,10.0,0,0
1957,9.0,9.0,9.0,7.0,8.0,5.0,0,0
1958,9.0,9.0,9.0,7.0,8.0,7.0,0,0
1959,8.0,10.0,10.0,10.0,10.0,10.0,0,0
1960,4.0,6.0,8.0,,,,0,0
1961,5.0,7.0,10.0,8.0,,,0,0
1962,8.0,10.0,7.0,8.0,8.0,,0,0
1963,6.0,8.0,8.0,,,,0,0
1964,5.0,5.0,10.0,,8.0,,0,0
1965,6.0,8.0,8.0,8.0,,,0,0
1966,10.0,9.0,10.0,10.0,8.0,8.0,0,1
1967,8.0,8.0,7.0,,,7.0,0,0
1968,5.0,8.0,6.0,6.0,,,0,0
1969,5.0,7.0,8.0,7.0,,,0,0
1970,6.0,8.0,10.0,,,,0,0
1971,8.0,8.0,8.0,8.0,,,0,0
1972,6.0,8.0,8.0,,,,0,0
1973,8.0,8.0,8.0,7.0,,,0,0
1974,8.0,8.0,8.0,7.0,,,0,0
1975,6.0,8.0,8.0,8.0,,,0,0
1976,5.0,5.0,8.0,5.0,5.0,5.0,0,0
1977,5.0,6.0,8.0,5.0,5.0,4.0,0,0
1978,8.0,6.0,7.0,8.0,9.0,7.0,0,1
1979,7.0,6.0,7.0,6.0,6.0,5.0,0,0
1980,5.0,6.0,6.0,6.0,5.0,4.0,0,0
1981,7.0,8.0,8.0,7.0,7.0,8.0,0,0
1982,6.0,8.0,8.0,6.0,6.0,5.0,0,0
1983,7.0,7.0,7.0,5.0,6.0,5.0,0,1
1984,8.0,8.0,8.0,6.0,8.0,7.0,0,1
1985,6.0,6.0,6.0,6.0,6.0,5.0,0,0
1986,4.0,8.0,8.0,4.0,4.0,3.0,0,0
1987,8.0,7.0,8.0,7.0,7.0,5.0,0,1
1988,4.0,7.0,8.0,4.0,6.0,4.0,0,0
1989,4.0,7.0,9.0,4.0,6.0,3.0,0,0
1990,8.0,10.0,10.0,10.0,8.0,8.0,0,1
1991,6.0,8.0,8.0,8.0,4.0,5.0,0,0
1992,4.0,8.0,8.0,2.0,6.0,1.0,0,0
1993,3.0,8.0,8.0,2.0,7.0,1.0,0,0
1994,7.0,5.0,7.0,8.0,8.0,6.0,0,0
1995,5.0,8.0,8.0,5.0,5.0,1.0,0,0
1996,6.0,8.0,8.0,4.0,9.0,7.0,0,0
1997,7.0,9.0,9.0,8.0,8.0,7.0,0,0
1998,4.0,6.0,7.0,6.0,7.0,2.0,0,0
1999,6.0,7.0,6.0,1.0,5.0,2.0,0,0
2000,7.0,8.0,7.0,5.0,5.0,2.0,0,0
2001,3.0,8.0,8.0,5.0,8.0,2.0,0,0
2002,2.0,8.0,8.0,4.0,2.0,2.0,0,0
2003,8.0,8.0,8.0,5.0,5.0,2.0,0,1
2004,3.0,8.0,8.0,4.0,8.0,1.0,0,0
2005,4.0,8.0,8.0,7.0,8.0,5.0,0,0
2006,7.0,8.0,8.0,10.0,10.0,7.0,0,0
2007,7.0,9.0,9.0,5.0,8.0,2.0,0,0
2008,6.0,7.0,7.0,4.0,7.0,,0,0
2009,4.0,7.0,8.0,4.0,6.0,7.0,0,0
2010,9.0,7.0,8.0,8.0,8.0,6.0,0,1
2011,8.0,6.0,8.0,8.0,6.0,8.0,0,0
2012,4.0,8.0,7.0,4.0,8.0,,0,0
2013,5.0,6.0,6.0,4.0,4.0,4.0,0,0
2014,3.0,7.0,8.0,3.0,3.0,3.0,0,0
2015,8.0,7.0,6.0,4.0,4.0,,0,0
2016,8.0,5.0,6.0,3.0,7.0,8.0,0,1
2017,4.0,6.0,7.0,7.0,5.0,8.0,0,0
2018,4.0,7.0,8.0,4.0,7.0,,0,0
2019,8.0,7.0,8.0,7.0,7.0,8.0,0,0
2020,4.0,8.0,7.0,4.0,8.0,,0,0
2021,6.0,8.0,8.0,6.0,7.0,,0,1
2022,7.0,7.0,7.0,6.0,6.0,6.0,0,1
2023,5.0,8.0,8.0,7.0,4.0,,0,1
2024,5.0,5.0,8.0,6.0,9.0,,0,0
2025,5.0,8.0,10.0,8.0,8.0,,0,0
2026,9.0,7.0,7.0,7.0,7.0,2.0,0,0
2027,8.0,5.0,8.0,8.0,8.0,7.0,0,0
2028,6.0,6.0,7.0,6.0,6.0,5.0,0,0
2029,7.0,7.0,8.0,8.0,6.0,,0,0
2030,8.0,7.0,6.0,7.0,6.0,7.0,0,0
2031,9.0,8.0,8.0,7.0,8.0,,0,1
2032,6.0,5.0,6.0,5.0,8.0,,0,0
2033,7.0,7.0,8.0,8.0,8.0,8.0,0,1
2034,7.0,8.0,8.0,8.0,8.0,,0,0
2035,9.0,9.0,9.0,9.0,9.0,7.0,0,0
2036,5.0,6.0,9.0,6.0,9.0,3.0,0,0
2037,6.0,7.0,9.0,6.0,9.0,,0,0
2038,6.0,7.0,8.0,7.0,8.0,,0,0
2039,6.0,8.0,8.0,8.0,8.0,,0,0
2040,4.0,5.0,5.0,1.0,3.0,1.0,0,0
2041,3.0,7.0,7.0,4.0,6.0,5.0,0,0
2042,8.0,6.0,8.0,7.0,7.0,6.0,0,0
2043,9.0,7.0,8.0,8.0,7.0,7.0,0,0
2044,9.0,8.0,7.0,7.0,6.0,9.0,0,1
2045,7.0,5.0,7.0,8.0,7.0,7.0,0,0
2046,6.0,8.0,8.0,5.0,7.0,8.0,0,0
2047,8.0,5.0,5.0,4.0,6.0,5.0,0,0
2048,6.0,4.0,6.0,6.0,5.0,6.0,0,0
2049,6.0,3.0,6.0,5.0,4.0,7.0,0,0
2050,6.0,3.0,7.0,4.0,5.0,4.0,0,0
2051,7.0,8.0,7.0,7.0,7.0,,0,0
2052,3.0,8.0,8.0,3.0,7.0,2.0,0,0
2053,5.0,7.0,6.0,5.0,7.0,,0,0
2054,7.0,8.0,7.0,6.0,7.0,8.0,0,0
2055,8.0,7.0,8.0,9.0,6.0,10.0,0,1
2056,6.0,7.0,7.0,6.0,8.0,6.0,0,0
2057,4.0,6.0,5.0,4.0,,,0,0
2058,6.0,8.0,7.0,7.0,7.0,4.0,0,0
2059,8.0,8.0,8.0,8.0,9.0,9.0,0,0
2060,5.0,6.0,8.0,7.0,,8.0,0,0
2061,7.0,8.0,7.0,7.0,6.0,8.0,0,0
2062,6.0,8.0,8.0,7.0,,9.0,0,1
2063,8.0,8.0,7.0,8.0,8.0,9.0,0,1
2064,5.0,5.0,6.0,5.0,,7.0,0,0
2065,7.0,9.0,8.0,8.0,8.0,7.0,0,1
2066,4.0,7.0,7.0,6.0,7.0,5.0,0,0
2067,8.0,9.0,9.0,8.0,8.0,6.0,0,0
2068,4.0,6.0,7.0,6.0,8.0,,0,0
2069,6.0,7.0,8.0,8.0,,8.0,0,0
2070,6.0,8.0,7.0,8.0,9.0,,0,0
2071,5.0,8.0,8.0,6.0,7.0,7.0,0,0
2072,6.0,6.0,8.0,6.0,,,0,0
2073,5.0,5.0,6.0,8.0,,5.0,0,1
2074,5.0,6.0,6.0,6.0,6.0,,0,0
2075,7.0,7.0,7.0,7.0,,6.0,0,0
2076,5.0,5.0,7.0,6.0,7.0,6.0,0,0
2077,8.0,8.0,8.0,8.0,6.0,7.0,0,1
2078,6.0,6.0,7.0,7.0,,6.0,0,0
2079,5.0,5.0,5.0,5.0,,6.0,0,0
2080,4.0,4.0,5.0,4.0,,,0,0
2081,5.0,6.0,7.0,7.0,,5.0,0,0
2082,5.0,6.0,6.0,6.0,,,0,0
2083,7.0,7.0,7.0,7.0,,6.0,0,0
2084,5.0,5.0,7.0,5.0,,4.0,0,0
2085,6.0,6.0,7.0,7.0,7.0,,0,1
2086,6.0,5.0,6.0,6.0,7.0,,0,0
2087,5.0,5.0,6.0,6.0,,,0,0
2088,5.0,8.0,10.0,5.0,8.0,7.0,0,0
2089,6.0,8.0,9.0,8.0,9.0,5.0,0,0
2090,9.0,9.0,9.0,9.0,9.0,9.0,0,0
2091,10.0,8.0,9.0,9.0,8.0,6.0,0,1
2092,5.0,8.0,8.0,7.0,7.0,2.0,0,0
2093,9.0,9.0,8.0,9.0,8.0,6.0,0,1
2094,7.0,9.0,9.0,9.0,7.0,5.0,0,0
2095,7.0,9.0,7.0,5.0,5.0,4.0,0,0
2096,9.0,9.0,9.0,9.0,9.0,7.0,0,1
2097,8.0,8.0,8.0,8.0,8.0,8.0,0,0
2098,5.0,9.0,7.0,5.0,7.0,5.0,0,0
2099,9.0,9.0,9.0,9.0,8.0,9.0,0,1
2100,6.0,10.0,10.0,5.0,9.0,6.0,0,0
2101,8.0,9.0,9.0,8.0,8.0,8.0,0,1
2102,9.0,10.0,10.0,10.0,10.0,8.0,0,1
2103,9.0,9.0,10.0,9.0,9.0,7.0,0,1
2104,2.0,6.0,7.0,2.0,7.0,2.0,0,0
2105,1.0,4.0,6.0,3.0,6.0,2.0,0,0
2106,7.0,7.0,6.0,7.0,6.0,6.0,0,0
2107,8.0,7.0,7.0,8.0,7.0,5.0,0,1
2108,2.0,4.0,6.0,4.0,6.0,3.0,0,0
2109,6.0,7.0,6.0,6.0,5.0,7.0,0,0
2110,6.0,8.0,7.0,7.0,8.0,8.0,0,0
2111,7.0,6.0,5.0,6.0,4.0,5.0,0,0
2112,8.0,7.0,7.0,6.0,6.0,5.0,0,0
2113,5.0,5.0,6.0,6.0,6.0,3.0,0,0
2114,3.0,6.0,4.0,6.0,6.0,3.0,0,0
2115,8.0,8.0,8.0,7.0,8.0,6.0,0,0
2116,2.0,8.0,8.0,3.0,8.0,6.0,0,0
2117,4.0,7.0,7.0,4.0,8.0,5.0,0,0
2118,5.0,8.0,8.0,6.0,7.0,7.0,0,0
2119,3.0,8.0,8.0,4.0,8.0,6.0,0,0
2120,4.0,7.0,10.0,3.0,10.0,3.0,0,0
2121,3.0,10.0,10.0,6.0,10.0,3.0,0,0
2122,7.0,10.0,10.0,9.0,10.0,10.0,0,1
2123,8.0,9.0,10.0,7.0,9.0,5.0,0,0
2124,7.0,6.0,10.0,3.0,8.0,10.0,0,0
2125,6.0,9.0,10.0,7.0,10.0,8.0,0,1
2126,7.0,9.0,10.0,6.0,10.0,6.0,0,0
2127,8.0,5.0,10.0,7.0,8.0,6.0,0,0
2128,7.0,6.0,10.0,9.0,10.0,6.0,0,0
2129,6.0,9.0,10.0,6.0,9.0,4.0,0,0
2130,6.0,9.0,10.0,9.0,10.0,5.0,0,0
2131,7.0,9.0,10.0,8.0,9.0,10.0,0,0
2132,4.0,8.0,10.0,3.0,10.0,8.0,0,0
2133,5.0,8.0,10.0,2.0,9.0,2.0,0,0
2134,5.0,9.0,10.0,8.0,10.0,7.0,0,1
2135,6.0,9.0,10.0,9.0,9.0,7.0,0,1
2136,2.0,3.0,3.0,2.0,3.0,1.0,0,0
2137,2.0,6.0,6.0,6.0,5.0,4.0,0,0
2138,7.0,6.0,7.0,10.0,9.0,8.0,0,0
2139,7.0,7.0,6.0,7.0,6.0,7.0,0,0
2140,3.0,5.0,7.0,2.0,5.0,2.0,0,0
2141,5.0,7.0,6.0,5.0,5.0,4.0,0,0
2142,5.0,6.0,6.0,7.0,7.0,6.0,0,0
2143,6.0,7.0,7.0,4.0,5.0,4.0,0,0
2144,6.0,7.0,7.0,7.0,7.0,6.0,0,0
2145,4.0,5.0,5.0,6.0,3.0,4.0,0,0
2146,2.0,8.0,8.0,7.0,6.0,7.0,0,0
2147,8.0,7.0,7.0,8.0,7.0,8.0,0,1
2148,3.0,6.0,7.0,4.0,5.0,3.0,0,0
2149,5.0,7.0,7.0,6.0,7.0,5.0,0,0
2150,7.0,7.0,7.0,8.0,7.0,7.0,0,0
2151,5.0,6.0,5.0,6.0,5.0,6.0,0,0
2408,5.0,6.0,6.0,6.0,6.0,6.0,0,1
2409,5.0,5.0,5.0,5.0,5.0,,0,0
2410,5.0,5.0,6.0,6.0,6.0,6.0,0,0
2411,5.0,5.0,5.0,5.0,5.0,7.0,0,1
2412,5.0,5.0,5.0,5.0,5.0,5.0,0,0
2413,5.0,5.0,5.0,5.0,5.0,5.0,0,0
2414,5.0,5.0,6.0,6.0,6.0,6.0,0,0
2415,5.0,6.0,5.0,7.0,7.0,6.0,0,0
2416,6.0,5.0,6.0,7.0,7.0,7.0,0,0
2417,6.0,5.0,6.0,7.0,7.0,7.0,0,0
2418,7.0,7.0,7.0,7.0,7.0,7.0,0,0
2419,2.0,7.0,7.0,5.0,7.0,2.0,0,0
2420,2.0,8.0,8.0,7.0,8.0,6.0,0,0
2421,4.0,6.0,7.0,7.0,6.0,7.0,0,0
2422,4.0,7.0,7.0,7.0,7.0,7.0,0,1
2423,4.0,7.0,7.0,6.0,6.0,7.0,0,0
2424,7.0,8.0,7.0,7.0,5.0,7.0,0,1
2425,1.0,7.0,8.0,8.0,8.0,8.0,0,0
2426,1.0,5.0,7.0,8.0,7.0,8.0,0,0
2427,4.0,6.0,7.0,6.0,7.0,7.0,0,1
2428,7.0,7.0,8.0,6.0,7.0,5.0,0,1
2429,6.0,5.0,6.0,6.0,7.0,4.0,0,0
2430,7.0,8.0,7.0,6.0,5.0,6.0,0,1
2431,5.0,5.0,5.0,5.0,5.0,5.0,0,0
2432,7.0,5.0,6.0,8.0,6.0,4.0,0,0
2433,6.0,7.0,7.0,5.0,5.0,3.0,0,0
2434,8.0,7.0,6.0,8.0,6.0,2.0,0,0
2435,8.0,6.0,7.0,8.0,7.0,6.0,0,1
2436,8.0,7.0,9.0,6.0,7.0,7.0,0,0
2437,7.0,8.0,8.0,6.0,7.0,6.0,0,0
2438,5.0,7.0,7.0,5.0,6.0,5.0,0,0
2439,2.0,3.0,3.0,3.0,5.0,2.0,0,0
2440,2.0,6.0,7.0,2.0,4.0,2.0,0,0
2441,4.0,6.0,7.0,5.0,,4.0,0,0
2442,1.0,6.0,6.0,3.0,4.0,2.0,0,0
2443,4.0,6.0,6.0,3.0,5.0,4.0,0,0
2444,6.0,7.0,7.0,8.0,8.0,3.0,0,0
2445,7.0,7.0,7.0,6.0,8.0,7.0,0,0
2446,7.0,7.0,8.0,8.0,8.0,7.0,0,0
2447,5.0,7.0,7.0,6.0,7.0,5.0,0,0
2448,5.0,7.0,7.0,5.0,,4.0,0,0
2449,7.0,7.0,7.0,6.0,,,0,0
2450,5.0,7.0,7.0,5.0,,,0,1
2451,4.0,7.0,7.0,5.0,,,0,0
2452,5.0,6.0,7.0,5.0,,,0,0
2453,7.0,7.0,7.0,5.0,,,0,0
2454,7.0,5.0,7.0,7.0,5.0,,0,0
2455,8.0,7.0,7.0,7.0,7.0,,0,0
2456,6.0,6.0,7.0,5.0,,,0,0
2457,7.0,8.0,8.0,,,,0,0
2458,3.0,7.0,6.0,4.0,6.0,7.0,0,0
2459,4.0,6.0,6.0,5.0,6.0,6.0,0,0
2460,4.0,8.0,7.0,6.0,6.0,7.0,0,0
2461,4.0,8.0,7.0,6.0,6.0,7.0,0,0
2462,4.0,8.0,7.0,6.0,7.0,6.0,0,0
2463,4.0,8.0,7.0,5.0,7.0,7.0,0,0
2464,7.0,6.0,7.0,7.0,7.0,7.0,0,1
2465,4.0,7.0,6.0,4.0,6.0,5.0,0,0
2466,6.0,6.0,6.0,6.0,5.0,4.0,0,0
2467,5.0,7.0,7.0,8.0,8.0,7.0,0,0
2468,7.0,8.0,7.0,8.0,7.0,6.0,0,1
2469,4.0,4.0,4.0,3.0,3.0,3.0,0,0
2470,6.0,7.0,7.0,5.0,5.0,6.0,0,0
2471,5.0,5.0,5.0,5.0,5.0,4.0,0,0
2472,7.0,8.0,8.0,7.0,8.0,5.0,0,0
2473,7.0,6.0,7.0,6.0,6.0,5.0,0,0
2474,8.0,7.0,7.0,8.0,7.0,6.0,0,0
2475,8.0,7.0,8.0,8.0,8.0,7.0,0,0
2476,9.0,8.0,8.0,9.0,8.0,9.0,0,1
2477,7.0,7.0,7.0,8.0,6.0,5.0,0,0
2478,8.0,9.0,8.0,9.0,10.0,7.0,0,0
2479,6.0,8.0,9.0,6.0,10.0,6.0,0,1
2480,8.0,8.0,9.0,7.0,9.0,7.0,0,1
2481,4.0,4.0,4.0,4.0,4.0,4.0,0,0
2482,4.0,4.0,4.0,4.0,4.0,4.0,0,0
2483,5.0,10.0,8.0,8.0,9.0,4.0,0,0
2484,5.0,5.0,6.0,10.0,5.0,4.0,0,1
2485,8.0,9.0,8.0,8.0,8.0,4.0,0,1
2486,6.0,4.0,4.0,9.0,5.0,9.0,0,0
2487,8.0,8.0,9.0,8.0,9.0,9.0,0,1
2488,7.0,8.0,8.0,8.0,9.0,8.0,0,0
2489,7.0,7.0,8.0,9.0,8.0,8.0,0,0
2490,6.0,8.0,10.0,9.0,10.0,8.0,0,0
2491,6.0,8.0,9.0,8.0,9.0,9.0,0,0
2492,1.0,7.0,8.0,9.0,10.0,9.0,0,0
2493,6.0,8.0,8.0,8.0,9.0,8.0,0,0
2494,7.0,8.0,9.0,9.0,9.0,8.0,0,0
2495,9.0,9.0,9.0,9.0,9.0,8.0,0,0
2496,8.0,9.0,9.0,9.0,9.0,8.0,0,0
2497,5.0,8.0,9.0,9.0,9.0,6.0,0,0
2498,8.0,9.0,9.0,7.0,6.0,9.0,0,1
2499,7.0,6.0,7.0,6.0,6.0,7.0,0,0
2500,8.0,8.0,8.0,7.0,6.0,5.0,0,0
2501,6.0,6.0,6.0,6.0,6.0,6.0,0,0
2502,6.0,7.0,7.0,7.0,7.0,6.0,0,0
2503,6.0,8.0,8.0,7.0,6.0,9.0,0,0
2504,7.0,7.0,7.0,9.0,9.0,9.0,0,0
2505,7.0,7.0,7.0,7.0,7.0,7.0,0,0
2506,8.0,8.0,8.0,8.0,8.0,8.0,0,0
2507,7.0,8.0,7.0,6.0,6.0,6.0,0,0
2608,7.0,8.0,10.0,8.0,10.0,7.0,0,0
2609,9.0,9.0,9.0,9.0,9.0,7.0,0,0
2610,4.0,8.0,8.0,6.0,8.0,5.0,0,0
2611,8.0,8.0,10.0,7.0,10.0,9.0,0,0
2612,8.0,9.0,10.0,7.0,10.0,7.0,0,0
2613,8.0,9.0,8.0,7.0,8.0,6.0,0,0
2614,6.0,10.0,10.0,9.0,10.0,7.0,0,0
2615,8.0,10.0,10.0,8.0,10.0,7.0,0,1
2616,3.0,10.0,9.0,6.0,8.0,5.0,0,0
2617,6.0,10.0,10.0,7.0,10.0,6.0,0,0
2618,7.0,9.0,10.0,8.0,9.0,9.0,0,0
2619,7.0,10.0,10.0,8.0,9.0,6.0,0,0
2620,10.0,8.0,8.0,8.0,8.0,7.0,0,0
2621,10.0,8.0,7.0,7.0,9.0,6.0,0,0
2622,7.0,10.0,10.0,6.0,10.0,5.0,0,0
2623,8.0,9.0,8.0,6.0,7.0,7.0,0,0
2624,6.0,10.0,9.0,8.0,8.0,6.0,0,0
2625,8.0,10.0,9.0,8.0,8.0,7.0,0,0
2626,5.0,10.0,9.0,6.0,7.0,6.0,0,0
2627,6.0,7.0,9.0,7.0,8.0,6.0,0,0
2628,8.0,7.0,10.0,8.0,9.0,9.0,0,0
2629,7.0,8.0,9.0,9.0,8.0,9.0,0,1
2630,5.0,8.0,7.0,6.0,8.0,6.0,0,0
2631,9.0,6.0,10.0,7.0,9.0,6.0,0,1
2632,6.0,10.0,10.0,5.0,9.0,6.0,0,0
2633,9.0,10.0,9.0,9.0,8.0,9.0,0,0
2634,5.0,10.0,9.0,8.0,9.0,6.0,0,0
2635,7.0,8.0,7.0,7.0,8.0,6.0,0,0
2636,4.0,5.0,10.0,5.0,6.0,4.0,0,0
2637,6.0,8.0,10.0,5.0,7.0,6.0,0,0
2638,8.0,8.0,10.0,6.0,7.0,7.0,0,0
2639,6.0,7.0,8.0,9.0,8.0,7.0,0,1
2640,10.0,9.0,9.0,8.0,9.0,6.0,0,0
2641,9.0,7.0,7.0,6.0,6.0,6.0,0,0
2642,8.0,9.0,10.0,5.0,5.0,5.0,0,0
2643,8.0,8.0,9.0,9.0,8.0,6.0,0,1
2644,6.0,7.0,6.0,6.0,6.0,5.0,0,0
2645,6.0,10.0,9.0,8.0,10.0,9.0,0,0
2646,5.0,6.0,7.0,4.0,6.0,4.0,0,0
2647,6.0,9.0,10.0,9.0,8.0,7.0,0,1
2648,5.0,8.0,7.0,9.0,8.0,5.0,0,1
2649,5.0,6.0,7.0,6.0,7.0,5.0,0,0
2650,2.0,3.0,5.0,5.0,,,0,0
2651,6.0,8.0,7.0,6.0,7.0,9.0,0,0
2652,2.0,3.0,3.0,2.0,,,0,0
2653,6.0,7.0,7.0,7.0,7.0,8.0,0,1
2654,4.0,4.0,3.0,3.0,3.0,,0,0
2655,3.0,6.0,4.0,3.0,3.0,,0,0
2656,2.0,6.0,4.0,2.0,1.0,2.0,0,0
2657,2.0,7.0,7.0,5.0,,,0,0
2658,2.0,5.0,3.0,2.0,,,0,0
2659,3.0,4.0,4.0,4.0,5.0,2.0,0,0
2660,5.0,4.0,5.0,5.0,5.0,3.0,0,0
2661,5.0,5.0,4.0,2.0,3.0,3.0,0,0
2662,2.0,5.0,3.0,2.0,,,0,0
2663,3.0,3.0,5.0,3.0,6.0,,0,0
2664,2.0,3.0,3.0,3.0,3.0,,0,0
2665,3.0,6.0,7.0,8.0,,3.0,0,0
2666,3.0,5.0,4.0,3.0,3.0,,0,0
2667,2.0,8.0,7.0,3.0,,9.0,0,0
2668,7.0,7.0,7.0,7.0,7.0,4.0,0,0
2669,8.0,8.0,8.0,8.0,8.0,1.0,0,0
2670,7.0,6.0,7.0,7.0,7.0,4.0,0,0
2671,8.0,9.0,9.0,7.0,9.0,4.0,0,1
2672,7.0,8.0,7.0,6.0,8.0,3.0,0,0
2673,7.0,7.0,8.0,6.0,7.0,4.0,0,0
2674,7.0,7.0,7.0,7.0,7.0,5.0,0,0
2675,7.0,7.0,7.0,7.0,7.0,4.0,0,0
2676,7.0,7.0,7.0,7.0,7.0,4.0,0,0
2677,7.0,7.0,7.0,7.0,7.0,5.0,0,0
2678,8.0,8.0,8.0,7.0,7.0,4.0,0,0
2679,7.0,7.0,7.0,7.0,7.0,4.0,0,0
2680,7.0,8.0,8.0,8.0,8.0,2.0,0,0
2681,7.0,7.0,7.0,7.0,7.0,3.0,0,0
2682,7.0,7.0,7.0,7.0,7.0,4.0,0,0
2683,7.0,7.0,7.0,7.0,7.0,4.0,0,0
2684,7.0,7.0,7.0,6.0,7.0,3.0,0,0
2685,10.0,10.0,10.0,10.0,10.0,10.0,0,1
2686,10.0,10.0,10.0,10.0,10.0,10.0,0,1
2687,7.0,7.0,7.0,7.0,7.0,7.0,0,0
2688,4.0,5.0,5.0,5.0,5.0,5.0,0,0
2689,4.0,5.0,5.0,6.0,6.0,5.0,0,0
2690,3.0,4.0,5.0,6.0,6.0,7.0,0,0
2691,6.0,5.0,7.0,5.0,5.0,6.0,0,0
2692,5.0,4.0,5.0,5.0,4.0,5.0,0,0
2693,5.0,4.0,5.0,4.0,4.0,4.0,0,0
2694,3.0,2.0,8.0,4.0,5.0,4.0,0,0
2695,3.0,5.0,6.0,4.0,5.0,5.0,0,0
2696,2.0,3.0,4.0,2.0,3.0,2.0,0,0
2697,4.0,4.0,4.0,4.0,4.0,5.0,0,0
2698,4.0,5.0,5.0,4.0,3.0,3.0,0,0
2699,4.0,6.0,7.0,7.0,6.0,6.0,0,0
2700,8.0,7.0,7.0,6.0,6.0,6.0,0,0
2701,5.0,5.0,5.0,5.0,5.0,5.0,0,0
2702,8.0,8.0,8.0,8.0,8.0,5.0,0,0
2703,6.0,6.0,8.0,6.0,6.0,5.0,0,0
2704,5.0,5.0,5.0,5.0,5.0,6.0,0,0
2705,5.0,5.0,5.0,4.0,4.0,5.0,0,0
2706,4.0,4.0,4.0,4.0,4.0,2.0,0,0
2707,4.0,6.0,6.0,7.0,6.0,5.0,0,0
2708,2.0,10.0,10.0,5.0,6.0,5.0,0,0
2709,6.0,6.0,8.0,6.0,8.0,5.0,0,1
