,attr,sinc,intel,fun,amb,shar,gender,match
1890,5.0,5.0,6.0,8.0,6.0,8.0,1,0
1891,8.0,7.0,7.0,7.0,7.0,8.0,1,0
1892,6.0,10.0,9.0,9.0,6.0,5.0,1,0
1893,7.0,8.0,8.0,7.0,6.0,5.0,1,0
1894,8.0,9.0,8.0,8.0,6.0,5.0,1,1
1895,3.0,7.0,8.0,4.0,8.0,4.0,1,0
2152,10.0,8.0,8.0,7.0,7.0,5.0,1,0
2153,6.0,8.0,9.0,6.0,8.0,7.0,1,0
2154,9.0,9.0,9.0,7.0,7.0,8.0,1,0
2155,9.0,8.0,9.0,7.0,7.0,8.0,1,0
2156,8.0,9.0,8.0,7.0,7.0,8.0,1,0
2157,9.0,7.0,7.0,9.0,8.0,6.0,1,0
2158,9.0,8.0,8.0,7.0,7.0,7.0,1,0
2159,9.0,9.0,9.0,8.0,7.0,6.0,1,0
2160,10.0,8.0,9.0,7.0,7.0,7.0,1,0
2161,10.0,8.0,8.0,9.0,7.0,6.0,1,0
2162,9.0,9.0,8.0,7.0,7.0,6.0,1,0
2163,7.0,9.0,8.0,6.0,7.0,6.0,1,0
2164,9.0,9.0,7.0,8.0,7.0,6.0,1,0
2165,10.0,9.0,9.0,8.0,7.0,7.0,1,0
2166,9.0,8.0,8.0,8.0,7.0,6.0,1,0
2167,9.0,8.0,8.0,7.0,6.0,5.0,1,0
2168,7.0,7.0,7.0,6.0,,4.0,1,1
2169,5.0,7.0,7.0,5.0,4.0,4.0,1,0
2170,8.0,8.0,8.0,8.0,7.0,9.0,1,0
2171,8.0,8.0,8.0,7.0,7.0,9.0,1,0
2172,6.0,8.0,8.0,5.0,6.0,,1,0
2173,6.0,6.0,6.0,6.0,6.0,3.0,1,0
2174,7.0,6.0,6.0,5.0,5.0,,1,0
2175,8.0,9.0,7.0,7.0,7.0,6.0,1,0
2176,8.0,9.0,9.0,8.0,8.0,5.0,1,0
2177,8.0,8.0,7.0,7.0,7.0,,1,0
2178,7.0,7.0,7.0,5.0,,3.0,1,0
2179,7.0,7.0,7.0,6.0,6.0,5.0,1,1
2180,7.0,8.0,7.0,7.0,8.0,6.0,1,0
2181,7.0,9.0,8.0,7.0,5.0,,1,0
2182,6.0,7.0,7.0,5.0,5.0,,1,0
2183,6.0,10.0,6.0,6.0,,,1,0
2184,6.0,9.0,8.0,7.0,9.0,,1,0
2185,4.0,9.0,7.0,5.0,8.0,3.0,1,0
2186,6.0,8.0,9.0,9.0,9.0,7.0,1,0
2187,4.0,8.0,9.0,4.0,10.0,3.0,1,0
2188,5.0,8.0,,6.0,7.0,,1,0
2189,8.0,10.0,9.0,8.0,8.0,7.0,1,1
2190,7.0,8.0,8.0,8.0,8.0,7.0,1,0
2191,6.0,9.0,9.0,6.0,8.0,,1,1
2192,7.0,10.0,9.0,8.0,8.0,3.0,1,0
2193,8.0,8.0,,8.0,7.0,8.0,1,0
2194,7.0,9.0,10.0,6.0,9.0,3.0,1,0
2195,7.0,9.0,8.0,6.0,7.0,2.0,1,0
2196,8.0,8.0,8.0,7.0,8.0,7.0,1,0
2197,7.0,8.0,8.0,8.0,,,1,0
2198,8.0,10.0,8.0,9.0,9.0,10.0,1,1
2199,10.0,8.0,8.0,9.0,9.0,8.0,1,0
2200,8.0,7.0,8.0,7.0,6.0,4.0,1,0
2201,5.0,10.0,8.0,5.0,10.0,6.0,1,0
2202,6.0,8.0,10.0,9.0,3.0,1.0,1,0
2203,6.0,8.0,10.0,7.0,5.0,3.0,1,0
2204,5.0,6.0,7.0,4.0,5.0,5.0,1,0
2205,7.0,8.0,9.0,10.0,6.0,6.0,1,0
2206,6.0,6.0,8.0,5.0,7.0,5.0,1,0
2207,7.0,6.0,7.0,5.0,8.0,7.0,1,0
2208,8.0,8.0,10.0,8.0,6.0,5.0,1,0
2209,10.0,8.0,8.0,9.0,8.0,5.0,1,0
2210,7.0,10.0,9.0,6.0,5.0,2.0,1,0
2211,7.0,9.0,6.0,6.0,5.0,3.0,1,0
2212,9.0,9.0,8.0,9.0,7.0,6.0,1,1
2213,7.0,8.0,8.0,10.0,7.0,6.0,1,1
2214,7.0,9.0,10.0,8.0,8.0,4.0,1,0
2215,8.0,8.0,8.0,9.0,7.0,6.0,1,0
2216,6.0,7.0,7.0,6.0,6.0,5.0,1,0
2217,3.0,6.0,6.0,2.0,7.0,2.0,1,0
2218,8.0,7.0,7.0,7.0,7.0,5.0,1,1
2219,5.0,6.0,7.0,7.0,6.0,5.0,1,0
2220,4.0,6.0,8.0,3.0,6.0,3.0,1,0
2221,5.0,7.0,7.0,8.0,7.0,5.0,1,0
2222,6.0,6.0,7.0,7.0,6.0,7.0,1,0
2223,8.0,6.0,6.0,7.0,7.0,5.0,1,0
2224,6.0,9.0,8.0,5.0,6.0,3.0,1,0
2225,8.0,7.0,7.0,7.0,6.0,9.0,1,1
2226,6.0,7.0,7.0,5.0,6.0,4.0,1,0
2227,5.0,7.0,6.0,3.0,7.0,3.0,1,0
2228,7.0,6.0,7.0,6.0,7.0,3.0,1,0
2229,6.0,5.0,3.0,4.0,7.0,3.0,1,0
2230,5.0,7.0,7.0,5.0,9.0,6.0,1,0
2231,5.0,5.0,6.0,6.0,7.0,3.0,1,0
2232,7.0,7.0,7.0,5.0,6.0,5.0,1,0
2233,5.0,8.0,7.0,6.0,6.0,4.0,1,0
2234,8.0,8.0,8.0,6.0,6.0,5.0,1,0
2235,6.0,7.0,6.0,8.0,5.0,3.0,1,0
2236,5.0,8.0,7.0,6.0,7.0,7.0,1,0
2237,7.0,9.0,7.0,8.0,7.0,8.0,1,0
2238,8.0,8.0,8.0,7.0,6.0,5.0,1,0
2239,8.0,8.0,8.0,7.0,7.0,6.0,1,0
2240,9.0,9.0,9.0,8.0,8.0,5.0,1,0
2241,8.0,9.0,8.0,7.0,6.0,5.0,1,0
2242,6.0,8.0,8.0,6.0,7.0,5.0,1,0
2243,8.0,10.0,8.0,8.0,8.0,6.0,1,1
2244,8.0,10.0,8.0,8.0,7.0,5.0,1,1
2245,8.0,6.0,6.0,6.0,6.0,7.0,1,0
2246,8.0,9.0,9.0,8.0,8.0,8.0,1,1
2247,7.0,6.0,6.0,6.0,7.0,4.0,1,0
2248,8.0,7.0,9.0,7.0,,,1,0
2249,4.0,9.0,9.0,5.0,,,1,0
2250,7.0,7.0,9.0,7.0,6.0,5.0,1,0
2251,4.0,8.0,9.0,8.0,,7.0,1,0
2252,9.0,10.0,10.0,8.0,8.0,8.0,1,1
2253,9.0,6.0,6.0,8.0,6.0,5.0,1,0
2254,7.0,7.0,7.0,,,,1,0
2255,6.0,6.0,6.0,6.0,,,1,0
2256,9.0,10.0,9.0,9.0,,9.0,1,0
2257,9.0,9.0,7.0,9.0,,,1,0
2258,8.0,9.0,9.0,,,,1,1
2259,7.0,8.0,8.0,6.0,,6.0,1,0
2260,8.0,7.0,7.0,,,,1,0
2261,5.0,10.0,8.0,,7.0,5.0,1,0
2262,8.0,8.0,10.0,7.0,9.0,5.0,1,0
2263,8.0,7.0,8.0,9.0,,,1,0
2264,8.0,8.0,9.0,7.0,8.0,6.0,1,0
2265,6.0,9.0,9.0,6.0,8.0,4.0,1,0
2266,7.0,8.0,10.0,8.0,7.0,6.0,1,0
2267,6.0,8.0,9.0,6.0,8.0,5.0,1,0
2268,8.0,7.0,9.0,7.0,7.0,7.0,1,0
2269,7.0,8.0,8.0,10.0,8.0,5.0,1,1
2270,8.0,8.0,9.0,6.0,9.0,5.0,1,0
2271,9.0,7.0,9.0,7.0,6.0,5.0,1,0
2272,8.0,10.0,9.0,8.0,8.0,7.0,1,1
2273,10.0,9.0,8.0,10.0,7.0,3.0,1,0
2274,8.0,9.0,10.0,5.0,9.0,5.0,1,1
2275,7.0,8.0,8.0,6.0,7.0,5.0,1,0
2276,10.0,8.0,8.0,8.0,10.0,3.0,1,0
2277,9.0,9.0,8.0,6.0,5.0,5.0,1,0
2278,7.0,8.0,7.0,7.0,8.0,6.0,1,0
2279,9.0,7.0,8.0,6.0,8.0,5.0,1,0
2280,4.0,4.0,8.0,4.0,,,1,0
2281,3.0,7.0,7.0,5.0,,,1,0
2282,7.0,7.0,9.0,9.0,,,1,0
2283,5.0,7.0,7.0,6.0,,,1,0
2284,7.0,7.0,7.0,7.0,,,1,0
2285,8.0,8.0,8.0,9.0,,,1,1
2286,8.0,8.0,8.0,8.0,8.0,,1,0
2287,7.0,7.0,7.0,7.0,,,1,1
2288,5.0,7.0,9.0,8.0,9.0,,1,0
2289,8.0,8.0,8.0,8.0,,,1,0
2290,8.0,8.0,,5.0,,,1,0
2291,6.0,7.0,7.0,4.0,,,1,0
2292,7.0,7.0,7.0,7.0,,,1,1
2293,7.0,7.0,7.0,7.0,,,1,0
2294,7.0,7.0,7.0,7.0,,,1,0
2295,8.0,8.0,8.0,8.0,,,1,0
2296,7.0,6.0,7.0,6.0,4.0,4.0,1,1
2297,3.0,7.0,6.0,4.0,5.0,2.0,1,0
2298,4.0,6.0,5.0,4.0,5.0,6.0,1,0
2299,2.0,6.0,6.0,4.0,5.0,5.0,1,0
2300,3.0,6.0,8.0,2.0,5.0,3.0,1,0
2301,3.0,6.0,5.0,8.0,2.0,4.0,1,0
2302,6.0,5.0,6.0,5.0,4.0,3.0,1,0
2303,6.0,6.0,6.0,5.0,4.0,4.0,1,0
2304,7.0,5.0,6.0,7.0,5.0,4.0,1,1
2305,8.0,8.0,5.0,4.0,3.0,4.0,1,0
2306,7.0,8.0,8.0,6.0,5.0,3.0,1,1
2307,4.0,8.0,6.0,5.0,6.0,4.0,1,0
2308,5.0,7.0,7.0,6.0,6.0,6.0,1,0
2309,6.0,6.0,5.0,4.0,4.0,3.0,1,0
2310,7.0,6.0,6.0,5.0,6.0,4.0,1,0
2311,6.0,7.0,6.0,6.0,5.0,4.0,1,0
2312,8.0,8.0,7.0,7.0,7.0,8.0,1,1
2313,5.0,5.0,5.0,6.0,6.0,6.0,1,0
2314,8.0,8.0,8.0,8.0,8.0,8.0,1,0
2315,7.0,7.0,7.0,7.0,7.0,7.0,1,0
2316,4.0,6.0,7.0,6.0,6.0,3.0,1,0
2317,4.0,7.0,8.0,7.0,5.0,7.0,1,0
2318,7.0,8.0,8.0,6.0,6.0,5.0,1,0
2319,5.0,6.0,6.0,6.0,6.0,6.0,1,0
2320,8.0,7.0,7.0,7.0,7.0,7.0,1,0
2321,9.0,8.0,7.0,7.0,8.0,7.0,1,0
2322,7.0,7.0,7.0,7.0,7.0,6.0,1,0
2323,7.0,7.0,7.0,6.0,6.0,5.0,1,0
2324,8.0,8.0,8.0,8.0,8.0,8.0,1,0
2325,7.0,7.0,7.0,7.0,7.0,7.0,1,0
2326,7.0,8.0,8.0,7.0,7.0,6.0,1,0
2327,6.0,8.0,8.0,8.0,8.0,8.0,1,0
2328,8.0,8.0,9.0,8.0,7.0,8.0,1,1
2329,7.0,9.0,9.0,8.0,8.0,8.0,1,0
2330,8.0,7.0,8.0,9.0,7.0,9.0,1,0
2331,7.0,9.0,9.0,8.0,9.0,8.0,1,0
2332,7.0,8.0,9.0,7.0,8.0,7.0,1,0
2333,10.0,8.0,8.0,9.0,8.0,,1,1
2334,9.0,9.0,9.0,,9.0,,1,1
2335,9.0,8.0,9.0,8.0,8.0,8.0,1,0
2336,7.0,8.0,9.0,7.0,9.0,8.0,1,0
2337,9.0,9.0,9.0,9.0,8.0,7.0,1,0
2338,10.0,9.0,8.0,7.0,8.0,6.0,1,0
2339,9.0,10.0,8.0,7.0,8.0,6.0,1,0
2340,10.0,9.0,9.0,9.0,9.0,10.0,1,1
2341,9.0,8.0,8.0,8.0,8.0,8.0,1,0
2342,8.0,8.0,10.0,8.0,10.0,8.0,1,0
2343,10.0,8.0,8.0,9.0,9.0,8.0,1,1
2344,7.0,7.0,7.0,7.0,5.0,7.0,1,0
2345,5.0,7.0,7.0,5.0,7.0,3.0,1,0
2346,,,,,,,1,0
2347,6.0,7.0,6.0,6.0,6.0,8.0,1,0
2348,5.0,7.0,7.0,6.0,6.0,5.0,1,0
2349,7.0,7.0,7.0,6.0,6.0,7.0,1,0
2350,6.0,6.0,7.0,5.0,8.0,5.0,1,0
2351,7.0,7.0,7.0,6.0,6.0,6.0,1,0
2352,6.0,7.0,7.0,7.0,6.0,7.0,1,0
2353,8.0,7.0,7.0,8.0,7.0,5.0,1,0
2354,5.0,7.0,6.0,5.0,6.0,5.0,1,0
2355,5.0,7.0,7.0,6.0,5.0,7.0,1,0
2356,6.0,6.0,7.0,5.0,7.0,7.0,1,0
2357,6.0,7.0,7.0,6.0,6.0,6.0,1,0
2358,6.0,8.0,8.0,7.0,8.0,8.0,1,0
2359,6.0,6.0,6.0,5.0,7.0,6.0,1,0
2360,7.0,8.0,9.0,9.0,8.0,7.0,1,1
2361,5.0,8.0,9.0,6.0,7.0,9.0,1,0
2362,8.0,9.0,9.0,9.0,8.0,10.0,1,0
2363,6.0,8.0,9.0,5.0,8.0,3.0,1,0
2364,6.0,8.0,9.0,6.0,7.0,7.0,1,0
2365,5.0,6.0,7.0,9.0,7.0,4.0,1,0
2366,7.0,7.0,7.0,6.0,8.0,6.0,1,0
2367,8.0,7.0,8.0,6.0,9.0,10.0,1,1
2368,7.0,9.0,9.0,7.0,8.0,5.0,1,0
2369,9.0,9.0,8.0,8.0,7.0,6.0,1,0
2370,7.0,7.0,8.0,5.0,7.0,4.0,1,0
2371,6.0,8.0,8.0,6.0,7.0,4.0,1,1
2372,9.0,7.0,8.0,8.0,10.0,5.0,1,1
2373,10.0,8.0,8.0,8.0,9.0,6.0,1,0
2374,6.0,8.0,9.0,9.0,10.0,4.0,1,0
2375,9.0,8.0,9.0,9.0,10.0,5.0,1,0
2376,8.0,7.0,6.0,7.0,7.0,6.0,1,1
2377,,8.0,9.0,2.0,8.0,1.0,1,0
2378,4.0,7.0,8.0,5.0,6.0,4.0,1,0
2379,2.0,7.0,9.0,2.0,4.0,2.0,1,0
2380,1.0,4.0,5.0,1.0,3.0,1.0,1,0
2381,8.0,4.0,,7.0,8.0,6.0,1,1
2382,7.0,4.0,6.0,9.0,8.0,4.0,1,0
2383,6.0,4.0,7.0,5.0,6.0,7.0,1,1
2384,4.0,6.0,8.0,4.0,6.0,3.0,1,0
2385,8.0,7.0,8.0,6.0,8.0,6.0,1,0
2386,7.0,8.0,8.0,4.0,6.0,3.0,1,0
2387,4.0,6.0,8.0,2.0,,1.0,1,0
2388,7.0,8.0,8.0,5.0,6.0,6.0,1,1
2389,5.0,6.0,6.0,4.0,5.0,5.0,1,0
2390,6.0,8.0,7.0,7.0,8.0,7.0,1,1
2391,8.0,5.0,7.0,8.0,9.0,6.0,1,0
2392,8.0,7.0,7.0,7.0,5.0,5.0,1,1
2393,4.0,6.0,5.0,4.0,5.0,5.0,1,0
2394,5.0,7.0,6.0,6.0,6.0,5.0,1,0
2395,4.0,6.0,6.0,5.0,5.0,5.0,1,0
2396,5.0,6.0,5.0,5.0,5.0,4.0,1,0
2397,5.0,7.0,5.0,6.0,6.0,4.0,1,0
2398,5.0,8.0,5.0,7.0,6.0,5.0,1,0
2399,8.0,8.0,8.0,8.0,7.0,8.0,1,1
2400,7.0,7.0,7.0,7.0,7.0,5.0,1,0
2401,9.0,8.0,7.0,8.0,7.0,7.0,1,1
2402,5.0,5.0,5.0,5.0,5.0,5.0,1,0
2403,5.0,5.0,5.0,5.0,5.0,5.0,1,0
2404,6.0,7.0,6.0,7.0,6.0,6.0,1,1
2405,6.0,7.0,7.0,8.0,7.0,5.0,1,0
2406,7.0,7.0,7.0,7.0,7.0,6.0,1,1
2407,7.0,8.0,8.0,8.0,8.0,7.0,1,0
2508,8.0,10.0,10.0,8.0,6.0,7.0,1,1
2509,7.0,10.0,10.0,7.0,10.0,8.0,1,0
2510,10.0,10.0,10.0,7.0,10.0,6.0,1,1
2511,8.0,10.0,10.0,10.0,10.0,10.0,1,0
2512,8.0,10.0,10.0,8.0,9.0,7.0,1,0
2513,10.0,10.0,10.0,10.0,10.0,5.0,1,0
2514,10.0,9.0,8.0,8.0,9.0,9.0,1,1
2515,10.0,10.0,10.0,8.0,10.0,9.0,1,0
2516,8.0,10.0,10.0,8.0,9.0,6.0,1,0
2517,10.0,10.0,10.0,10.0,10.0,10.0,1,1
2518,6.0,6.0,7.0,6.0,5.0,8.0,1,0
2519,3.0,8.0,8.0,4.0,7.0,6.0,1,0
2520,3.0,8.0,8.0,4.0,7.0,6.0,1,0
2521,2.0,9.0,9.0,8.0,9.0,5.0,1,0
2522,3.0,7.0,7.0,6.0,8.0,9.0,1,0
2523,8.0,8.0,9.0,9.0,9.0,10.0,1,0
2524,9.0,10.0,8.0,8.0,8.0,5.0,1,0
2525,9.0,10.0,8.0,8.0,8.0,5.0,1,1
2526,6.0,8.0,9.0,9.0,9.0,5.0,1,0
2527,6.0,6.0,6.0,7.0,6.0,10.0,1,0
2528,4.0,6.0,6.0,,5.0,,1,0
2529,7.0,6.0,6.0,6.0,5.0,7.0,1,0
2530,8.0,7.0,7.0,6.0,7.0,8.0,1,1
2531,5.0,5.0,7.0,8.0,5.0,2.0,1,0
2532,5.0,6.0,6.0,2.0,,5.0,1,1
2533,7.0,7.0,7.0,8.0,7.0,6.0,1,0
2534,7.0,7.0,,,,,1,0
2535,6.0,8.0,8.0,,8.0,,1,1
2536,5.0,7.0,6.0,5.0,5.0,,1,0
2537,7.0,7.0,6.0,6.0,5.0,3.0,1,0
2538,6.0,8.0,,,,10.0,1,1
2539,6.0,,10.0,5.0,,,1,0
2540,,,,,,,1,0
2541,4.0,,,,,,1,0
2542,,,,,,,1,0
2543,7.0,7.0,7.0,8.0,,,1,0
2544,,,7.0,7.0,,,1,0
2545,,,,,,,1,0
2546,,,,,,,1,0
2547,4.0,,,1.0,,1.0,1,0
2548,4.0,5.0,5.0,5.0,5.0,5.0,1,0
2549,6.0,5.0,6.0,5.0,5.0,5.0,1,1
2550,6.0,5.0,7.0,5.0,5.0,7.0,1,0
2551,3.0,4.0,5.0,5.0,5.0,5.0,1,0
2552,5.0,5.0,6.0,5.0,5.0,5.0,1,0
2553,7.0,6.0,6.0,6.0,5.0,6.0,1,0
2554,8.0,8.0,5.0,8.0,5.0,8.0,1,0
2555,6.0,7.0,5.0,6.0,2.0,5.0,1,0
2556,5.0,7.0,7.0,6.0,7.0,5.0,1,0
2557,4.0,5.0,5.0,5.0,5.0,5.0,1,0
2558,5.0,8.0,7.0,5.0,5.0,4.0,1,0
2559,6.0,6.0,5.0,5.0,4.0,5.0,1,0
2560,8.0,8.0,5.0,6.0,4.0,5.0,1,0
2561,5.0,6.0,6.0,5.0,9.0,5.0,1,0
2562,5.0,8.0,8.0,5.0,5.0,6.0,1,0
2563,7.0,8.0,8.0,8.0,8.0,7.0,1,0
2564,6.0,8.0,8.0,6.0,6.0,5.0,1,0
2565,6.0,7.0,7.0,6.0,7.0,6.0,1,0
2566,5.0,7.0,6.0,6.0,7.0,5.0,1,0
2567,6.0,8.0,7.0,7.0,7.0,6.0,1,0
2568,5.0,8.0,8.0,8.0,4.0,,1,0
2569,9.0,8.0,8.0,9.0,8.0,10.0,1,1
2570,9.0,,8.0,7.0,9.0,3.0,1,0
2571,5.0,,5.0,8.0,5.0,,1,0
2572,3.0,9.0,8.0,9.0,,9.0,1,0
2573,10.0,8.0,10.0,9.0,9.0,5.0,1,1
2574,7.0,5.0,7.0,7.0,,,1,0
2575,6.0,9.0,,9.0,,,1,1
2576,7.0,5.0,7.0,7.0,,,1,0
2577,8.0,3.0,8.0,8.0,4.0,1.0,1,0
2578,5.0,8.0,7.0,6.0,6.0,8.0,1,0
2579,5.0,9.0,8.0,7.0,8.0,8.0,1,0
2580,7.0,8.0,7.0,7.0,8.0,7.0,1,1
2581,5.0,7.0,7.0,6.0,6.0,6.0,1,0
2582,5.0,8.0,7.0,7.0,5.0,5.0,1,0
2583,8.0,8.0,9.0,8.0,8.0,6.0,1,0
2584,7.0,8.0,7.0,7.0,8.0,7.0,1,0
2585,8.0,8.0,8.0,8.0,8.0,5.0,1,1
2586,5.0,7.0,7.0,7.0,8.0,5.0,1,0
2587,5.0,7.0,7.0,6.0,6.0,6.0,1,0
2588,3.0,8.0,8.0,4.0,6.0,3.0,1,0
2589,4.0,8.0,7.0,6.0,4.0,5.0,1,0
2590,7.0,8.0,9.0,3.0,9.0,3.0,1,0
2591,6.0,8.0,6.0,7.0,9.0,4.0,1,0
2592,4.0,7.0,6.0,6.0,6.0,4.0,1,0
2593,7.0,7.0,8.0,8.0,6.0,4.0,1,0
2594,7.0,7.0,8.0,8.0,6.0,4.0,1,1
2595,7.0,7.0,6.0,5.0,6.0,3.0,1,0
2596,3.0,8.0,7.0,6.0,7.0,3.0,1,0
2597,5.0,7.0,6.0,5.0,5.0,6.0,1,0
2598,3.0,9.0,7.0,5.0,6.0,6.0,1,0
2599,5.0,8.0,8.0,6.0,8.0,9.0,1,1
2600,6.0,9.0,9.0,3.0,9.0,6.0,1,0
2601,6.0,8.0,8.0,6.0,8.0,7.0,1,0
2602,3.0,9.0,9.0,6.0,10.0,9.0,1,0
2603,9.0,9.0,9.0,8.0,8.0,8.0,1,0
2604,7.0,8.0,8.0,6.0,7.0,8.0,1,0
2605,8.0,10.0,8.0,6.0,9.0,9.0,1,1
2606,3.0,9.0,7.0,6.0,8.0,6.0,1,0
2607,6.0,8.0,7.0,7.0,6.0,6.0,1,0
3008,7.0,8.0,6.0,7.0,8.0,3.0,1,0
3009,9.0,8.0,7.0,7.0,7.0,5.0,1,0
3010,7.0,8.0,8.0,7.0,9.0,5.0,1,1
3011,8.0,8.0,9.0,6.0,8.0,5.0,1,0
3012,6.0,7.0,7.0,6.0,7.0,4.0,1,0
3013,8.0,6.0,7.0,6.0,7.0,6.0,1,0
3014,9.0,5.0,6.0,7.0,6.0,5.0,1,0
3015,9.0,7.0,8.0,6.0,8.0,6.0,1,0
3016,9.0,8.0,9.0,9.0,9.0,6.0,1,0
3017,9.0,8.0,9.0,8.0,7.0,6.0,1,0
3018,9.0,7.0,8.0,8.0,6.0,6.0,1,0
3019,10.0,9.0,8.0,8.0,6.0,6.0,1,0
3020,7.0,8.0,8.0,5.0,7.0,5.0,1,0
3021,10.0,8.0,8.0,8.0,8.0,6.0,1,0
3022,8.0,9.0,8.0,7.0,8.0,6.0,1,0
3023,7.0,8.0,8.0,7.0,8.0,6.0,1,0
3024,9.0,8.0,8.0,8.0,8.0,7.0,1,1
3025,8.0,7.0,7.0,6.0,8.0,6.0,1,0
3026,9.0,9.0,9.0,8.0,8.0,6.0,1,0
3027,8.0,8.0,8.0,7.0,9.0,6.0,1,0
3028,3.0,4.0,4.0,3.0,3.0,4.0,1,0
3029,5.0,9.0,8.0,9.0,7.0,9.0,1,1
3030,5.0,8.0,5.0,3.0,3.0,3.0,1,0
3031,7.0,9.0,9.0,6.0,7.0,4.0,1,0
3032,3.0,7.0,5.0,6.0,5.0,4.0,1,0
3033,5.0,6.0,6.0,5.0,6.0,6.0,1,1
3034,8.0,7.0,7.0,8.0,6.0,6.0,1,0
3035,6.0,8.0,9.0,5.0,8.0,5.0,1,0
3036,3.0,7.0,7.0,5.0,5.0,4.0,1,0
3037,6.0,8.0,7.0,4.0,5.0,5.0,1,0
3038,6.0,7.0,7.0,7.0,6.0,6.0,1,0
3039,6.0,8.0,8.0,3.0,6.0,2.0,1,0
3040,6.0,8.0,7.0,7.0,8.0,6.0,1,0
3041,8.0,7.0,4.0,9.0,4.0,5.0,1,0
3042,7.0,7.0,5.0,7.0,7.0,5.0,1,1
3043,4.0,5.0,6.0,5.0,8.0,5.0,1,0
3044,7.0,8.0,7.0,7.0,7.0,7.0,1,1
3045,7.0,7.0,8.0,4.0,6.0,6.0,1,0
3046,6.0,8.0,7.0,7.0,8.0,6.0,1,1
3047,4.0,8.0,4.0,5.0,4.0,6.0,1,0
3048,5.0,5.0,7.0,5.0,5.0,5.0,1,0
3049,7.0,7.0,9.0,8.0,8.0,4.0,1,0
3050,7.0,6.0,9.0,7.0,7.0,6.0,1,0
3051,6.0,8.0,8.0,6.0,6.0,3.0,1,0
3052,8.0,8.0,8.0,8.0,8.0,7.0,1,0
3053,8.0,7.0,7.0,6.0,7.0,5.0,1,0
3054,8.0,8.0,8.0,8.0,8.0,5.0,1,0
3055,9.0,9.0,9.0,9.0,9.0,9.0,1,0
3056,9.0,9.0,9.0,9.0,9.0,9.0,1,0
3057,9.0,9.0,9.0,9.0,9.0,9.0,1,0
3058,7.0,10.0,10.0,10.0,10.0,5.0,1,0
3059,7.0,8.0,7.0,8.0,7.0,5.0,1,0
3060,5.0,10.0,8.0,7.0,5.0,5.0,1,0
3061,10.0,10.0,10.0,10.0,8.0,8.0,1,0
3062,8.0,9.0,9.0,9.0,9.0,9.0,1,0
3063,6.0,9.0,9.0,8.0,7.0,6.0,1,0
3064,8.0,9.0,9.0,9.0,9.0,8.0,1,0
3065,9.0,8.0,9.0,9.0,9.0,9.0,1,0
3066,9.0,8.0,9.0,9.0,9.0,9.0,1,0
3067,9.0,9.0,9.0,9.0,9.0,9.0,1,0
3068,3.0,9.0,9.0,4.0,7.0,6.0,1,0
3069,6.0,5.0,9.0,4.0,6.0,5.0,1,1
3070,4.0,7.0,8.0,5.0,4.0,6.0,1,0
3071,7.0,7.0,9.0,7.0,7.0,7.0,1,1
3072,3.0,7.0,6.0,3.0,5.0,3.0,1,0
3073,9.0,6.0,7.0,5.0,6.0,7.0,1,1
3074,7.0,7.0,7.0,5.0,7.0,5.0,1,1
3075,5.0,7.0,6.0,5.0,4.0,5.0,1,0
3076,5.0,7.0,9.0,6.0,8.0,7.0,1,1
3077,6.0,8.0,9.0,6.0,9.0,8.0,1,0
3078,4.0,6.0,7.0,7.0,7.0,5.0,1,0
3079,5.0,6.0,5.0,4.0,5.0,5.0,1,0
3080,3.0,7.0,7.0,5.0,5.0,4.0,1,0
3081,9.0,7.0,6.0,8.0,6.0,5.0,1,0
3082,7.0,8.0,8.0,9.0,8.0,7.0,1,1
3083,4.0,7.0,7.0,5.0,5.0,5.0,1,0
3084,4.0,7.0,7.0,6.0,5.0,6.0,1,0
3085,6.0,6.0,6.0,3.0,5.0,4.0,1,0
3086,6.0,10.0,8.0,8.0,6.0,6.0,1,1
3087,7.0,6.0,7.0,5.0,6.0,6.0,1,1
3088,2.0,6.0,4.0,5.0,4.0,4.0,1,0
3089,6.0,7.0,7.0,5.0,6.0,6.0,1,0
3090,2.0,5.0,4.0,3.0,6.0,2.0,1,0
3091,3.0,3.0,4.0,4.0,4.0,3.0,1,0
3092,3.0,7.0,5.0,3.0,4.0,2.0,1,0
3093,4.0,4.0,6.0,6.0,6.0,5.0,1,0
3094,7.0,6.0,7.0,6.0,6.0,6.0,1,0
3095,6.0,6.0,6.0,5.0,5.0,4.0,1,0
3096,6.0,6.0,8.0,5.0,5.0,6.0,1,0
3097,6.0,6.0,8.0,6.0,6.0,6.0,1,0
3098,6.0,5.0,5.0,6.0,6.0,4.0,1,0
3099,6.0,6.0,7.0,6.0,6.0,7.0,1,0
3100,5.0,7.0,8.0,5.0,6.0,5.0,1,1
3101,6.0,5.0,6.0,7.0,6.0,4.0,1,0
3102,7.0,6.0,6.0,8.0,7.0,4.0,1,0
3103,3.0,4.0,5.0,5.0,4.0,1.0,1,0
3104,4.0,4.0,6.0,5.0,5.0,5.0,1,0
3105,5.0,5.0,4.0,5.0,4.0,4.0,1,0
3106,6.0,5.0,6.0,6.0,6.0,5.0,1,0
3107,6.0,6.0,6.0,5.0,6.0,5.0,1,0
3108,3.0,7.0,,3.0,4.0,5.0,1,0
3109,7.0,8.0,7.0,7.0,4.0,7.0,1,0
3110,8.0,7.0,7.0,5.0,5.0,7.0,1,1
